,tweet_id
638855,1342189121880555520
638856,1342189030889443328
638857,1342188849875857408
638858,1342188570816163840
638859,1342188159766065152
638860,1342188099909128192
638861,1342187898972594176
638862,1342187030919454720
638863,1342186945951121408
638864,1342186025448316928
638865,1342185558144131072
638866,1342184871121334272
638867,1342184849088499712
638868,1342184321910759424
638869,1342184131250294784
638870,1342183571218436096
638871,1342183203147284480
638872,1342182995344715776
638873,1342182915799711744
638874,1342181844083744768
638875,1342181698423955456
638876,1342181673283153920
638877,1342181558283862016
638878,1342181476549464064
638879,1342181462280458240
638880,1342181276627984384
638881,1342181061413900288
638882,1342180770048319488
638883,1342180712665890816
638884,1342180656986660864
638885,1342180138549706752
638886,1342179390575308800
638887,1342169815419559936
638888,1342165130247888896
638889,1342143097115914240
638890,1342142822435024896
638891,1342139409043513344
638892,1342135067829817344
638893,1342126129101070336
638894,1342123742214942720
638895,1342115500382285824
638896,1342115303455662080
638897,1342112014215233536
638898,1342102867168157696
638899,1342102330704068608
638900,1342097794774011904
638901,1342094864176082944
638902,1342087656520339456
638903,1342083510241259520
638904,1342064627962834944
638905,1342048040006332416
638906,1342037357130878976
638907,1342018763697348608
638908,1342013446628372480
638909,1342001130151165952
638910,1341990653341933568
638911,1341986851205296128
638912,1341962263650045952
638913,1341953081584467968
638914,1341952767355740160
638915,1341950378879844352
638916,1341949488836042752
638917,1341937351942053888
638918,1341928023675662336
638919,1341925705488089088
638920,1341923480036511744
638921,1341918805266739200
638922,1341913613464973312
638923,1341908914972069888
638924,1341887574969868288
638925,1341887520775278592
638926,1341882609173815296
638927,1341864089438580736
638928,1341848302590038016
638929,1341839231174500352
638930,1341836823954337792
638931,1341836416611921920
638932,1341812079284670464
638933,1341811501087244288
638934,1341809458842779648
638935,1341806703642357760
638936,1341802805640765440
638937,1341801318873182208
638938,1341770936090058752
638939,1341765483071201280
638940,1341759632243650560
638941,1341758368361398272
638942,1341755762293534720
638943,1346969776506064896
638944,1346969590937636864
638945,1346969393381695488
638946,1346969389216759808
638947,1346969301643911168
638948,1346969280630296576
638949,1346969109129383936
638950,1346968733860962304
638951,1346968624746045440
638952,1346968480994701312
638953,1346968370747383808
638954,1346968034901155840
638955,1346967941091373056
638956,1346967890373844992
638957,1346967884400971776
638958,1346967810950520832
638959,1346967760148918272
638960,1346967549423079424
638961,1346967287211978752
638962,1346967226998349824
638963,1346967155040915456
638964,1346966873330446336
638965,1346966775246823424
638966,1346966772222627840
638967,1346966743520956416
638968,1346966676840067072
638969,1346966475207106560
638970,1346966267962531840
638971,1346966150169600000
638972,1346966016396578816
638973,1346965976374534144
638974,1346965742789472256
638975,1346965502099398656
638976,1346965406192320512
638978,1346964919376355328
638979,1346964835678842880
638980,1346964694419050496
638981,1346964683345940480
638982,1346964519118114816
638983,1346964510578499584
638984,1346964396333940736
638985,1346964352000258048
638986,1346964323646664704
638987,1346964073922121728
638988,1346963898755207168
638989,1346963809064288256
638990,1346963771466641408
638991,1346963627581050880
638992,1346963593372176384
638993,1346963543426359296
638994,1346963517123936256
638995,1346963307106852864
638996,1346963277641879552
638997,1346963254157979648
638998,1346963236030197760
638999,1346963162474684416
639000,1346963071818936320
639001,1346963070887686144
639002,1346963046875373568
639003,1346962948334485504
639004,1346962857792053248
639005,1346962553776209920
639006,1346962506837848064
639007,1346962268014211072
639008,1346962127538565120
639009,1346961783735648256
639010,1346961526834532352
639011,1346961449038602240
639012,1346961339168776192
639013,1346961265994829824
639014,1346961227986165760
639015,1346961120070873088
639016,1346961057638731776
639017,1346961038231687168
639018,1346960954496606208
639019,1346960888973185024
639020,1346960786904801280
639021,1346960474928275456
639022,1346960346385416192
639023,1346960281201635328
639024,1346959817697615872
639025,1346959754225045504
639026,1346959379057283072
639027,1346958872502800384
639028,1346957438105264128
639029,1346957432082280448
639030,1346956633327476736
639031,1346955823415656448
639032,1346955170899365888
639033,1346954174550994944
639034,1346953915745505280
639035,1346948867762257920
639036,1346948110103293952
639037,1346946666230734848
639038,1346944980959383552
639039,1346937464162635776
639040,1346935203659395072
639041,1346933326649573376
639042,1346925360923897856
639043,1346924919599239168
639045,1346920483409723392
639046,1346920397263020032
639047,1346918050587693056
639048,1346917432913522688
639049,1346917165946052608
639050,1346916513719189504
639051,1346915532621152256
639052,1346913982842626048
639053,1346912601758830592
639054,1346912330672611328
639055,1346911760163344384
639056,1346911397490298880
639057,1346911160323375104
639058,1346909685538983936
639059,1346909446165852160
639060,1346908133311045632
639061,1346907852418338816
639062,1346907533542359040
639063,1346906971455291392
639064,1346906404444102656
639065,1346906356612272128
639066,1346905738589958144
639067,1346905351346642944
639068,1346905303099584512
639069,1346905229854441472
639070,1346905179816407040
639071,1346905008395218944
639072,1346904852958502912
639073,1346904847321333760
639074,1346904758397779968
639075,1346904725850124288
639076,1346904677095403520
639077,1346904639799762944
639078,1346904585147994112
639079,1346904460535074816
639080,1346904434467500032
639081,1346904381946523648
639082,1346904363374059520
639083,1346904314053152768
639084,1346904218351718400
639085,1346904199213117440
639086,1346904152853590016
639087,1346904133228503040
639088,1346904077175836672
639089,1346904022830219264
639090,1346903975874932736
639091,1346903942148599808
639092,1346903902336245760
639093,1346903829959364608
639094,1346903719355453440
639095,1346903690905604096
639096,1346903658336710656
639097,1346903633586253824
639098,1346903624199200768
639099,1346903588488978432
639100,1346903523951198208
639101,1346903414706495488
639102,1346903386268917760
639103,1346903211060432896
639104,1346903196355084288
639105,1346903189753384960
639106,1346903137337151488
639107,1346903099085094912
639108,1346903094609604608
639109,1346902988791685120
639110,1346902956596023296
639111,1346902796843548672
639112,1346902707513171968
639113,1346902664328716288
639114,1346902626567385088
639115,1346902624516284416
639116,1346902552198209536
639117,1346902442315829248
639118,1346902239508631552
639119,1346902220562948096
639120,1346902185347571712
639121,1346902066678022144
639122,1346902049548619776
639123,1346901884846673920
639124,1346901868295974912
639125,1346901863380054016
639126,1346901859693301760
639127,1346901752197607424
639128,1346901644978450432
639129,1346901607095656448
639130,1346901586849763328
639131,1346901537885458432
639132,1346901496055488512
639133,1346901426602090496
639134,1346901276160880640
639135,1346901219088896000
639136,1346901207562952704
639137,1346901187480715264
639138,1346901159353737216
639139,1346900931988713472
639140,1346900727176822784
639141,1346900674085314560
639142,1346900587443593216
639143,1346900574160232448
639144,1346900542694555648
639145,1346900427313278976
639146,1346900349362302976
639147,1346900324515246080
639148,1346900298674143232
639149,1346900244915658752
639150,1346900236187426816
639151,1346900093488664576
639152,1346900059028389888
639153,1346900042536407040
639154,1346899963045928960
639155,1346899936558919680
639156,1346899875330486272
639157,1346899675253776384
639158,1346899675056627712
639159,1346899508777504768
639160,1346899407279583232
639161,1346899176743981056
639162,1346899065355841536
639163,1346898934648733696
639164,1346898915006664704
639165,1346898797662760960
639166,1346898793187467264
639167,1346898601226604544
639168,1346898330186637312
639169,1346898326843760640
639170,1346898154738888704
639171,1346898092033888256
639172,1346898081267277824
639173,1346898059951796224
639174,1346897978787725312
639175,1346897919719460864
639176,1346897839272685568
639177,1346897741759340544
639178,1346897708771143680
639179,1346897618262233088
639180,1346897530454499328
639181,1346897485885808640
639182,1346897418927927296
639183,1346897173754081280
639184,1346897127683854336
639185,1346896864084422656
639186,1346896844501213184
639187,1346896702398025728
639188,1346896666960359424
639189,1346896536005963776
639190,1346896139048677376
639191,1346895782729768960
639192,1346895736491954176
639193,1346895614852952064
639194,1346895610562150400
639195,1346895474553446400
639196,1346895433713537024
639197,1346895364465549312
639198,1346895306160422912
639199,1346895231485161472
639200,1346895186442465280
639201,1346895053793484800
639202,1346895034357055488
639203,1346894840819195904
639204,1346894717120819200
639205,1346894696438706176
639206,1346894584174039040
639207,1346894458504286208
639208,1346894278287532032
639209,1346894264374972416
639210,1346894028701392896
639211,1346893991829270528
639212,1346893958698463232
639213,1346893945024909312
639214,1346893724853350400
639215,1346893672806313984
639216,1346893544997445632
639217,1346893402785378304
639218,1346893394497384448
639219,1346893324452458496
639220,1346893293880291328
639221,1346893131653009408
639222,1346892925259698176
639223,1346892842325696512
639224,1346892757260931072
639225,1346892736977371136
639226,1346892512775049216
639227,1346892454092562432
639228,1346892448950325248
639229,1346892392775913472
639230,1346892280976855040
639231,1346892270352666624
639232,1346892262958108672
639233,1346892010230317056
639234,1346891968891285504
639235,1346891961962258432
639236,1346891877556105216
639237,1346891864251756544
639238,1346891825848705024
639239,1346891553919410176
639240,1346891515864510464
639241,1346891507257798656
639242,1346891505395396608
639243,1346891277661573120
639244,1346891258065801216
639245,1346891155234033664
639246,1346890870772146176
639247,1346890548762861568
639248,1346890460686659584
639249,1346890303492517888
639250,1346890058192842752
639251,1346890049187704832
639252,1346890029331861504
639253,1346889939577876480
639254,1346889862834741248
